Student ID,Well versed with the subject,Explains concepts in an understandable way,Use of presentations,Degree of difficulty of assignments,Solves doubts willingly,Structuring of the course,Provides support for students going above and beyond,Course recommendation based on relevance,Overall_Satisfaction,Satisfaction_Level,Feedback_Comment,Sentiment_Score,Sentiment_Label,TB_Polarity,TB_Subjectivity,TB_Sentiment_Label
67,7,9,4,3,9,1,1,2,4.5,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
289,5,2,5,8,9,2,7,2,5.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
399,10,6,4,8,6,5,10,4,6.625,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
138,8,5,8,8,10,4,2,6,6.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
537,10,6,4,9,9,5,7,5,6.875,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
265,5,9,7,6,5,6,5,3,5.75,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
724,5,2,6,1,7,3,3,1,3.5,Low,Assignments were confusing and not properly structured.,-0.2263,Negative,-0.15,0.25,Negative
653,5,6,5,6,6,3,9,2,5.25,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
318,6,8,5,10,6,7,10,8,7.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
232,6,8,5,5,1,1,7,8,5.125,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
21,9,7,5,3,6,6,1,6,5.375,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
998,9,7,5,1,2,2,1,10,4.625,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
694,9,8,8,10,7,7,7,2,7.25,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
927,6,2,6,2,10,3,6,4,4.875,Low,"Didn't enjoy the course, it was hard to follow.",-0.4639,Negative,0.05416666666666667,0.5208333333333333,Positive
348,7,9,5,6,5,5,8,6,6.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
968,6,7,6,3,8,1,9,3,5.375,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
992,10,6,4,3,8,6,10,3,6.25,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
764,9,3,7,6,3,8,10,2,6.0,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
587,5,4,8,2,2,2,4,10,4.625,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
944,10,8,6,8,8,7,9,6,7.75,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
239,5,10,4,3,2,7,4,4,4.875,Low,Assignments were confusing and not properly structured.,-0.2263,Negative,-0.15,0.25,Negative
886,7,7,5,5,10,1,9,9,6.625,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
23,9,7,4,2,1,2,9,3,4.625,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
458,6,2,4,6,6,10,4,1,4.875,Low,"Didn't enjoy the course, it was hard to follow.",-0.4639,Negative,0.05416666666666667,0.5208333333333333,Positive
822,6,2,7,1,5,4,1,10,4.5,Low,"Didn't enjoy the course, it was hard to follow.",-0.4639,Negative,0.05416666666666667,0.5208333333333333,Positive
413,7,10,4,2,3,1,10,1,4.75,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
563,7,4,8,8,7,3,3,10,6.25,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
331,8,8,7,5,10,4,7,5,6.75,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
434,7,7,7,6,1,8,9,6,6.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
456,10,4,8,6,5,1,10,1,5.625,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
430,9,6,4,9,8,6,4,3,6.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
896,6,8,7,5,4,4,5,5,5.5,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
451,9,3,6,10,7,8,9,10,7.75,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
477,5,2,5,6,10,6,10,8,6.5,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
9,7,5,4,5,1,3,5,6,4.5,Low,"Didn't enjoy the course, it was hard to follow.",-0.4639,Negative,0.05416666666666667,0.5208333333333333,Positive
325,7,5,7,6,1,5,8,6,5.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
812,9,5,4,4,2,4,2,6,4.5,Low,Assignments were confusing and not properly structured.,-0.2263,Negative,-0.15,0.25,Negative
727,7,2,6,4,2,10,9,5,5.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
928,6,7,6,9,4,8,5,8,6.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
134,9,9,7,4,7,10,8,3,7.125,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
819,6,7,8,8,9,10,2,2,6.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
230,7,2,8,2,6,1,9,2,4.625,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
520,9,3,5,6,7,10,10,3,6.625,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
326,7,10,8,8,6,4,9,7,7.375,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
142,6,8,4,10,8,5,8,6,6.875,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
491,5,4,8,6,1,3,4,4,4.375,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
379,7,5,6,2,9,7,3,10,6.125,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
465,5,2,8,8,6,8,2,4,5.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
756,6,7,7,3,2,6,9,7,5.875,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
347,6,8,7,3,5,1,2,8,5.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
237,10,4,5,8,7,8,2,8,6.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
642,5,7,6,8,9,6,6,7,6.75,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
506,9,7,4,1,5,7,5,1,4.875,Low,"Didn't enjoy the course, it was hard to follow.",-0.4639,Negative,0.05416666666666667,0.5208333333333333,Positive
646,7,8,5,4,7,8,8,8,6.875,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
382,10,10,7,5,2,3,6,3,5.75,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
256,6,7,4,5,9,8,6,5,6.25,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
327,8,8,5,10,2,1,10,5,6.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
624,7,3,7,10,2,1,8,8,5.75,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
155,8,8,8,10,3,9,7,3,7.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
578,8,10,7,4,5,8,7,6,6.875,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
640,10,9,4,10,2,4,3,1,5.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
997,9,8,8,6,8,3,3,10,6.875,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
242,7,9,5,4,5,9,1,4,5.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
344,7,6,8,9,8,3,8,5,6.75,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
699,9,5,4,8,4,2,2,8,5.25,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
77,9,4,5,9,2,1,5,10,5.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
821,8,9,5,5,8,9,4,9,7.125,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
903,9,8,8,8,4,8,4,1,6.25,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
540,9,10,7,3,2,4,4,5,5.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
596,5,8,7,7,1,2,10,3,5.375,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
169,8,2,6,3,3,6,9,3,5.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
526,9,5,5,5,2,6,4,9,5.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
361,7,2,6,4,5,7,8,3,5.25,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
917,8,6,5,3,7,5,4,8,5.75,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
342,5,9,8,1,9,8,7,10,7.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
599,5,2,4,8,4,8,9,5,5.625,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
875,5,4,7,3,5,6,4,5,4.875,Low,Assignments were confusing and not properly structured.,-0.2263,Negative,-0.15,0.25,Negative
745,5,9,5,10,8,2,9,1,6.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
131,9,4,8,2,7,5,2,10,5.875,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
143,6,6,7,8,10,3,3,9,6.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
666,10,5,6,8,1,2,7,7,5.75,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
104,8,5,4,2,7,9,4,4,5.375,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
964,8,5,5,3,10,5,5,3,5.5,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
208,8,7,5,7,2,3,2,8,5.25,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
774,7,10,5,4,6,10,9,6,7.125,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
346,10,7,4,9,3,2,10,8,6.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
97,7,8,7,9,6,3,10,7,7.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
306,9,10,4,1,3,3,2,5,4.625,Low,"Didn't enjoy the course, it was hard to follow.",-0.4639,Negative,0.05416666666666667,0.5208333333333333,Positive
18,9,6,6,1,5,8,4,10,6.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
284,5,7,6,3,10,3,8,6,6.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
173,5,7,5,10,10,10,3,10,7.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
558,7,9,5,5,9,7,3,5,6.25,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
51,7,2,6,2,8,2,10,2,4.875,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
357,5,8,7,5,4,1,8,8,5.75,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
692,8,8,6,9,5,8,7,10,7.625,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
26,8,2,6,10,9,9,4,5,6.625,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
386,9,5,5,4,6,5,7,7,6.0,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
287,5,9,5,5,10,8,4,10,7.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
974,8,10,4,2,4,9,8,7,6.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
683,6,9,4,8,5,5,1,10,6.0,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
374,6,9,4,6,2,6,7,8,6.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
278,10,8,7,8,6,7,8,1,6.875,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
367,10,4,8,3,3,9,5,7,6.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
800,7,4,5,2,1,6,3,9,4.625,Low,"Didn't enjoy the course, it was hard to follow.",-0.4639,Negative,0.05416666666666667,0.5208333333333333,Positive
11,9,5,6,8,5,6,7,7,6.625,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
310,5,8,5,9,4,4,9,10,6.75,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
910,5,8,7,10,8,2,4,8,6.5,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
440,5,7,8,9,7,1,8,10,6.875,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
441,7,8,5,3,1,8,6,8,5.75,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
146,8,7,5,6,9,2,9,10,7.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
614,8,2,6,7,8,6,6,5,6.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
262,10,5,4,9,6,9,9,3,6.875,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
34,9,7,8,9,8,2,8,9,7.5,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
407,9,8,8,6,2,9,6,4,6.5,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
564,5,10,5,6,8,5,3,1,5.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
538,8,7,4,6,10,5,2,9,6.375,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
748,5,8,6,1,10,2,4,9,5.625,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
675,8,7,8,9,8,6,2,8,7.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
224,10,7,7,6,2,1,7,9,6.125,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
10,8,3,7,4,3,6,4,1,4.5,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
708,5,3,5,4,5,9,6,4,5.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
636,7,3,6,9,5,4,6,3,5.375,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
218,7,8,4,4,1,4,6,4,4.75,Low,Assignments were confusing and not properly structured.,-0.2263,Negative,-0.15,0.25,Negative
193,5,9,4,6,5,7,1,9,5.75,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
106,6,6,5,8,3,1,9,7,5.625,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
834,8,2,7,4,1,8,9,2,5.125,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
597,5,4,8,4,8,7,3,4,5.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
45,8,5,6,1,5,9,2,9,5.625,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
264,5,2,4,4,7,6,4,1,4.125,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
219,10,4,5,7,9,10,8,3,7.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
249,10,2,5,6,8,1,8,9,6.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
507,9,2,6,2,7,9,7,9,6.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
383,10,10,8,10,4,9,3,10,8.0,High,"Loved the course, assignments were challenging but fair.",0.6908,Positive,0.6333333333333333,0.9,Positive
631,10,8,5,3,9,9,8,3,6.875,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
502,6,3,5,1,8,4,7,8,5.25,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
792,10,2,6,7,7,5,6,9,6.5,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
271,8,10,6,5,7,10,10,2,7.25,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
194,6,3,5,4,1,10,8,3,5.0,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
937,8,8,4,10,1,5,9,3,6.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
726,6,4,4,7,7,3,6,4,5.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
339,6,10,5,9,4,3,6,5,6.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
841,8,9,8,3,4,4,7,1,5.5,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
874,9,7,6,9,6,1,6,3,5.875,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
214,6,6,4,3,1,3,4,6,4.125,Low,"Didn't enjoy the course, it was hard to follow.",-0.4639,Negative,0.05416666666666667,0.5208333333333333,Positive
924,9,10,5,5,6,4,1,8,6.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
203,8,7,8,9,4,10,8,10,8.0,High,The course was excellent and the teacher explained everything clearly!,0.7712,Positive,0.5625,0.6916666666666667,Positive
629,8,3,7,4,4,8,1,10,5.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
354,6,3,7,10,1,1,10,6,5.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
857,9,8,6,5,7,8,1,9,6.625,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
424,5,3,7,3,8,6,5,7,5.5,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
872,6,10,8,8,2,2,1,4,5.125,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
116,8,5,6,3,5,3,1,9,5.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
308,9,10,7,10,3,2,10,9,7.5,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
698,5,9,6,3,6,9,9,9,7.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
622,9,10,7,7,6,2,8,4,6.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
103,9,6,4,6,1,3,10,6,5.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
464,5,4,8,6,4,10,1,6,5.5,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
870,10,4,6,3,8,2,3,7,5.375,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
351,8,5,8,10,1,9,7,7,6.875,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
628,10,10,4,7,1,7,3,9,6.375,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
33,8,5,6,1,8,7,7,2,5.5,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
972,7,9,4,1,1,2,1,10,4.375,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
535,5,10,5,9,9,8,1,9,7.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
959,8,4,5,5,10,7,3,2,5.5,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
794,10,4,4,8,6,8,6,9,6.875,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
313,5,7,7,3,7,10,1,1,5.125,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
127,5,8,4,9,7,7,7,6,6.625,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
245,10,6,4,9,9,2,7,7,6.75,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
773,9,5,8,9,1,10,4,8,6.75,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
69,8,6,6,1,9,1,9,7,5.875,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
141,8,6,6,5,4,9,5,2,5.625,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
139,8,3,4,10,6,1,1,5,4.75,Low,Assignments were confusing and not properly structured.,-0.2263,Negative,-0.15,0.25,Negative
398,6,9,6,10,7,4,5,9,7.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
889,7,6,8,6,6,6,7,10,7.0,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
995,6,7,8,3,7,7,8,7,6.625,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
757,9,5,7,9,7,8,9,1,6.875,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
783,5,2,8,2,8,5,7,3,5.0,Medium,The course was good overall but some parts were a bit confusing.,-0.1027,Negative,0.13333333333333333,0.3333333333333333,Positive
420,5,8,8,6,2,4,10,3,5.75,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
790,7,5,6,2,3,1,6,6,4.5,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
592,7,2,7,10,8,9,5,1,6.125,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
978,6,5,8,9,6,6,2,9,6.375,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
735,6,4,6,1,7,6,1,5,4.5,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
731,5,10,6,9,5,10,5,2,6.5,Medium,"Presentations were okay, but assignments felt slightly hard.",0.0745,Positive,0.10416666666666666,0.5208333333333333,Positive
932,6,6,4,5,5,3,6,1,4.5,Low,The course was too difficult and explanations weren’t clear.,0.0258,Neutral,-0.2,0.6916666666666667,Negative
497,6,4,8,4,6,10,1,6,5.625,Medium,"I learned a lot, but doubt-solving could be quicker.",0.0,Neutral,0.0,0.0,Neutral
